idRuta,idViaje,accesoMinus
6090260911VRR,3800322024-03-25,2
6090260911VRR,3800322024-04-01,2
6090260911VRR,3800322024-04-08,2
6090260911VRR,3800322024-04-15,2
6090260911VRR,3800322024-04-29,2
6090260911VRR,3800322024-05-06,2
1060010500VRN,3800412024-03-19,2
1050014100VRN,3800512024-03-19,2
1410010500VRN,3800612024-03-19,2
1050014100VRN,3800712024-03-19,2
1100010500VRN,3800812024-03-19,2
5050650407VRN,3800912024-03-19,2
1410010500VRN,3801012024-03-19,2
5050650407VRN,3801112024-03-19,2
1800035005VRN,3801212024-03-19,2
1800035005VRN,3801212024-03-30,2
6531265000VRR,3801412024-03-20,2
6531265000VRR,3801412024-03-29,2
6531265000VRR,3801412024-03-30,2
6531265000VRR,3801412024-04-01,2
6531265000VRR,3801412024-04-02,2
6531265000VRR,3801412024-05-01,2
6531265000VRR,3801412024-05-02,2
5050650500VRN,3801512024-03-19,2
6500065312VRR,3801612024-03-19,2
5050650407VRN,3801712024-03-19,2
6531265000VRR,3801812024-03-20,2
6531265000VRR,3801812024-04-02,2
6531265000VRR,3801812024-05-02,2
6500065312VRR,3802012024-03-19,2
3500518000VRN,3802112024-03-19,2
3500518000VRN,3802112024-03-31,2
6531265000VRR,3802212024-03-19,2
3500518000VRN,3802612024-03-19,2
3500518000VRN,3802612024-03-30,2
5050050506VRN,3803012024-03-19,2
5050050506VRN,3803012024-04-01,2
5050650500VRN,3803112024-03-19,2
5050050506VRN,3803212024-03-19,2
5040750506VRN,3803512024-03-19,2
1050014100VRN,3806112024-03-19,2
1050014100VRN,3806312024-03-19,2
1050014100VRN,3806512024-03-19,2
1410010500VRN,3806612024-03-19,2
1410010500VRN,3806612024-04-01,2
5040750506VRN,3807312024-03-19,2
5040750506VRN,3807912024-03-19,2
6090260911VRR,3808112024-03-19,2
6090260911VRR,3808112024-03-25,2
6090260911VRR,3808112024-04-09,2
6090260911VRR,3808112024-05-02,2
6090260911VRR,3808112024-06-25,2
6090260911VRR,3808122024-03-19,2
6090260911VRR,3808122024-03-25,2
6090260911VRR,3808122024-04-01,2
6090260911VRR,3808122024-04-08,2
6090260911VRR,3808122024-04-15,2
6090260911VRR,3808122024-05-01,2
6090260911VRR,3808122024-05-02,2
6090260911VRR,3808122024-06-24,2
6090260911VRR,3808122024-06-25,2
6091160902VRR,3808312024-03-19,2
6091160902VRR,3808312024-03-25,2
6091160902VRR,3808312024-04-09,2
6091160902VRR,3808312024-05-02,2
6091160902VRR,3808312024-06-25,2
6091160902VRR,3808322024-03-19,2
6091160902VRR,3808322024-03-25,2
6091160902VRR,3808322024-04-01,2
6091160902VRR,3808322024-04-08,2
6091160902VRR,3808322024-04-15,2
6091160902VRR,3808322024-04-29,2
6091160902VRR,3808322024-05-06,2
6091160902VRR,3808322024-06-24,2
6531265000VRR,3809312024-03-19,2
6500065312VRR,3809612024-03-19,2
1410010600VRN,3810212024-03-19,2
1410010600VRN,3810212024-03-25,2
1410010600VRN,3810212024-04-01,2
1410010600VRN,3810212024-04-29,2
1410010600VRN,3810212024-05-06,2
5050650407VRN,3810312024-03-19,2
5050650407VRN,3810312024-03-28,2
5050650407VRN,3810312024-03-30,2
5050650500VRN,3810322024-03-19,2
5050650500VRN,3810322024-04-01,2
1410010600VRN,3810412024-03-19,2
1060014100VRN,3810512024-03-19,2
1410010500VRN,3811212024-03-19,2
1410010500VRN,3811222024-03-19,2
1410010500VRN,3811412024-03-19,2
5050050506VRN,3812012024-03-19,2
6090260911VRR,3812312024-03-19,2
6090260911VRR,3812312024-03-25,2
6090260911VRR,3812312024-04-08,2
6090260911VRR,3812312024-04-15,2
6090260911VRR,3812312024-04-29,2
6090260911VRR,3812312024-05-06,2
6090260911VRR,3812322024-03-20,2
6090260911VRR,3812322024-03-28,2
6090260911VRR,3812322024-04-09,2
6090260911VRR,3812322024-05-01,2
6090260911VRR,3812322024-05-02,2
6090260911VRR,3818112024-03-19,2
6090260911VRR,3818112024-03-25,2
6090260911VRR,3818112024-04-09,2
6090260911VRR,3818112024-05-02,2
6090260911VRR,3818112024-06-25,2
6090260911VRR,3818122024-03-19,2
6090260911VRR,3818122024-03-25,2
6090260911VRR,3818122024-04-01,2
6090260911VRR,3818122024-04-08,2
6090260911VRR,3818122024-04-15,2
6090260911VRR,3818122024-04-29,2
6090260911VRR,3818122024-05-06,2
6090260911VRR,3818122024-06-24,2
6091160902VRR,3818312024-03-19,2
6091160902VRR,3818312024-03-25,2
6091160902VRR,3818312024-04-08,2
6091160902VRR,3818312024-04-15,2
6091160902VRR,3818312024-04-29,2
6091160902VRR,3818312024-05-06,2
6091160902VRR,3818312024-06-24,2
6091160902VRR,3818322024-03-19,2
6091160902VRR,3818322024-03-25,2
6091160902VRR,3818322024-04-01,2
6091160902VRR,3818322024-04-08,2
6091160902VRR,3818322024-04-15,2
6091160902VRR,3818322024-04-29,2
6091160902VRR,3818322024-05-06,2
6091160902VRR,3818322024-06-24,2
1060010500VRN,3820012024-03-19,2
1050010600VRN,3820112024-03-19,2
1050010600VRN,3820112024-03-25,2
1050010600VRN,3820112024-04-01,2
1050010600VRN,3820112024-04-29,2
1050010600VRN,3820112024-05-06,2
6091160902VRR,3820212024-03-20,2
6091160902VRR,3820212024-04-09,2
6091160902VRR,3820212024-05-02,2
6091160902VRR,3820222024-03-20,2
6091160902VRR,3820222024-03-28,2
6091160902VRR,3820222024-04-09,2
6091160902VRR,3820222024-05-01,2
6091160902VRR,3820222024-05-02,2
1050010600VRN,3820312024-03-19,2
1050010600VRN,3820312024-03-25,2
1050010600VRN,3820312024-04-01,2
1050010600VRN,3820312024-04-22,2
1050010600VRN,3820312024-04-29,2
1050010600VRN,3820312024-05-06,2
1050011000VRN,3820912024-03-19,2
1050011000VRN,3820912024-03-25,2
1050011000VRN,3820912024-04-01,2
1060010500VRN,3821812024-03-19,2
1050010600VRN,3822112024-03-19,2
5040750506VRN,3828312024-03-19,2
1060010500VRN,3830012024-03-19,2
1060010500VRN,3830012024-03-25,2
1060010500VRN,3830012024-04-01,2
1060010500VRN,3830012024-04-22,2
1060010500VRN,3830012024-04-29,2
1060010500VRN,3830012024-05-06,2
1050010610VRN,3830112024-03-19,2
1050010610VRN,3830112024-03-25,2
1050010610VRN,3830112024-04-01,2
1050010610VRN,3830112024-04-22,2
1050010610VRN,3830112024-04-29,2
1050010610VRN,3830112024-05-06,2
6130761200VRN,3830212024-03-19,2
1050014100VRN,3830312024-03-19,2
1060010500VRN,3830412024-03-19,2
1050014100VRN,3830612024-03-19,2
1050014100VRN,3830612024-05-06,2
1410010500VRN,3830812024-03-19,2
1050010600VRN,3831012024-03-19,2
1050010600VRN,3831012024-03-25,2
1050010600VRN,3831012024-04-01,2
1050010600VRN,3831012024-04-22,2
1050010600VRN,3831012024-04-29,2
1050010600VRN,3831012024-05-06,2
1050010600VRN,3831112024-03-19,2
1050010600VRN,3831112024-03-25,2
1050010600VRN,3831112024-04-01,2
1050010600VRN,3831112024-04-29,2
1050010600VRN,3831112024-05-06,2
1050010600VRN,3831212024-03-19,2
1050010600VRN,3831412024-03-19,2
1050010600VRN,3831412024-05-06,2
1060010500VRN,3831612024-03-19,2
1060010500VRN,3831612024-05-06,2
1060010500VRN,3831812024-03-19,2
1050010600VRN,3832112024-03-19,2
1050010600VRN,3832112024-03-25,2
1050010600VRN,3832112024-04-01,2
1050010600VRN,3832112024-04-08,2
1050010600VRN,3832112024-04-22,2
1050010600VRN,3832112024-04-29,2
1050010600VRN,3832112024-05-06,2
1050010600VRN,3832122024-03-19,2
1050010600VRN,3832122024-03-25,2
1050010600VRN,3832122024-04-01,2
1050010600VRN,3832122024-04-08,2
1050010600VRN,3832122024-04-22,2
1050010600VRN,3832122024-04-29,2
1050010600VRN,3832122024-05-06,2
1060010500VRN,3832212024-03-19,2
1050010600VRN,3832412024-03-19,2
1050010600VRN,3832412024-03-25,2
1050010600VRN,3832412024-04-01,2
1050010600VRN,3832412024-04-22,2
1050010600VRN,3832412024-04-29,2
1050010600VRN,3832412024-05-06,2
1060014100VRN,3840112024-03-19,2
1050010600VRN,3840212024-03-19,2
1410010600VRN,3850012024-03-19,2
1410010600VRN,3850012024-03-25,2
1410010600VRN,3850012024-04-01,2
1410010600VRN,3850012024-04-29,2
1410010600VRN,3850012024-05-06,2
6091160902VRR,3850412024-03-20,2
6091160902VRR,3850412024-04-09,2
6091160902VRR,3850412024-05-02,2
6091160902VRR,3850422024-03-19,2
6091160902VRR,3850422024-03-25,2
6091160902VRR,3850422024-04-01,2
6091160902VRR,3850422024-04-08,2
6091160902VRR,3850422024-04-15,2
6091160902VRR,3850422024-04-29,2
6091160902VRR,3850422024-05-06,2
6090260911VRR,3852312024-03-20,2
6090260911VRR,3852312024-04-09,2
6090260911VRR,3852312024-05-02,2
6090260911VRR,3852322024-03-20,2
6090260911VRR,3852322024-03-28,2
6090260911VRR,3852322024-04-09,2
6090260911VRR,3852322024-05-01,2
6090260911VRR,3852322024-05-02,2
1410010600VRN,3860212024-03-19,2
6130761200VRN,3860412024-03-19,2
6120061307VRN,3862312024-03-19,2
1800035005VRN,3880212024-03-19,2
3500518000VRN,3880712024-03-19,2
5440354413VRN,3890012024-03-19,2
5440354413VRN,3890212024-03-19,2
5441354403VRN,3890312024-03-19,2
5440354413VRN,3890412024-03-19,2
5441354403VRN,3890512024-03-19,2
5440354413VRN,3890612024-03-19,2
5441354403VRN,3890712024-03-19,2
5440354413VRN,3890812024-03-19,2
5441354403VRN,3890912024-03-19,2
6101507004GL026,8814612024-03-19,2
6101507004GL026,8814612024-03-27,2
6101507004GL026,8814612024-03-30,2
6101507004GL026,8814612024-04-30,2
6101507004GL026,8814612024-05-04,2
6101507004GL026,8814612024-08-14,2
6101507004GL026,8814612024-08-17,2
6101507004GL026,8814612024-10-31,2
6101507004GL026,8814612024-11-02,2
6101507004GL026,8814612024-12-05,2
0700461015GL026,8841812024-03-19,2
7180160000LC112,9330412024-12-11,1
6000003216AV006,9507012024-03-19,2
